source_dataset,source_file,source_atom,source_entry_id,source_kind,detail_url,atom_updated,published_date,contract_folder_id,contract_title,status_code,contract_type_code,buyer_name,buyer_dir3,buyer_nif,buyer_platform_id,cpv_codes_raw,cpv_code_list,is_cpv_71,estimated_overall_amount,total_amount,tax_exclusive_amount,procedure_code,result_code,award_date,received_tender_quantity,winning_party_name,winning_party_nif
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/16395938,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=E%2BK%2FUGc7lWQtm4eBPtV6eQ%3D%3D,2024-12-30T14:29:36.696+01:00,,2024-00392,Servicio relativo a los análisis de riesgos de las operaciones de bunkering de metanol en el puerto de barcelona,PUB,2,Presidencia del Consejo de Administración de la Autoridad Portuaria de Barcelona (PORT DE BARCELONA),EA0001747,Q0867012G,10000170000116,"71317000, 71317100, 90711100","['71317000', '71317100', '90711100']",True,60000.0,72600.0,60000.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/15956211,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=atHwifhIyBprhBlEHQFSKA%3D%3D,2024-12-30T14:23:51.831+01:00,,755/2024,Redacción del Plan Básico de Ordenación Municipal (PBOM) del Ayuntamiento de Ibros,ADJ,2,Alcaldía del Ayuntamiento de Ibros,L01230465,P2304600F,31182070161967,"71410000, 71356200, 71400000, 71356400","['71410000', '71356200', '71400000', '71356400']",True,7140069.0,8639484.0,7140069.0,9,8,2024-12-30,2,GARCÍA DE LOS REYES ARQUITECTOS ASOCIADOS S.L,B18472274
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/16395954,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=g4n5mXLQ0j%2Fs%2BnLj3vAg5A%3D%3D,2024-12-30T14:20:24.404+01:00,,48/24.-Servicio,"Servicios de inspección principal anual, certificación de las zonas de juegos infantiles, áreas de gimnasia, biosaludables, calistenia, otras actividades deportivas y juegos de agua y consultas técnicas sobre la normativa vigente en materia de seguridad y prevención de accidentes, y accesibilidad de dichas áreas, en el t.m. de Roquetas de Mar.",PUB,2,Junta de Gobierno del Ayuntamiento de Roquetas de Mar,L01040792,P0407900J,30524610092181,"71631000, 79132000","['71631000', '79132000']",True,147312.0,742698.0,61380.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/5987292,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=XkLAcDA%2B0plvYnTkQN0%2FZA%3D%3D,2020-10-15T13:51:20.565+02:00,,A2020/004047,"Dirección de obra, dirección de ejecución y coordinación de seguridad y salud de las obras de restauración de las cubiertas, torre y fachadas de la iglesia de Nuestra Señora de los Reyes en Grijalba (Burgos).",RES,2,Consejería de Cultura y Turismo de la Junta de Castilla y León,A07002862,S4711001J,,71221000,['71221000'],True,2552352.0,3088346.0,2552352.0,9,8,2020-09-23,7,Antonio de la Fuente Redondo,13067965D
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6447970,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=kvfv5ezvSwZ7h85%2Fpmmsfw%3D%3D,2020-10-15T13:43:21.140+02:00,,HUSE 84/20 EM,Servicio para la ampliación de la redacción del proyecto y dirección facultativa para la construcción de una unidad de aislamiento de alto nivel en el Hospital Universitario Son Espases,ADJ,2,Servicio de Salud de las Illes Balears,A04003754,Q0719003F,,71242000,['71242000'],True,5000.0,6050.0,5000.0,3,8,2020-10-08,1,Antoni Gelabert Amengual,43117107L
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6447981,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=5i316%2BG5NYMBPRBxZ4nJ%2Fg%3D%3D,2020-10-15T13:33:21.753+02:00,,3870/2020,El objeto del presente contrato es la realización de la dirección facultativa de las obras a ejecutar en el edificio municipal (Teatro-Cine Carlos III de La Carolina) denominadas:Proyecto básico y de Ejecución mejoras de Vestíbulos y acondicionamiento exterior Teatro Cine Carlos III de La Carolina y Proyecto Básico y de Ejecución Reforma de la Sala de Espectadores de Teatro Cine Carlos III de La Carolina (Jaén).,PUB,2,Alcaldia del Ayuntamiento de La Carolina,L01230243,P2302400C,,71000000,['71000000'],True,847094.0,1024983.0,847094.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6447990,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Ud5mgWq1u9CiEJrVRqloyA%3D%3D,2020-10-15T13:24:45.636+02:00,,EMVI/2020/0111/01,"Entidad de Control de Calidad (ECC) y Organismo de Control Técnico (OCT) de las obras de edificación de la promoción de 83 viviendas, locales comerciales, garajes y trasteros en la parcela PUR-4-A de la UE-2 del PERI-NO-4 “Cisneo Alto”, Sevilla (0137)",PUB,2,"Gerencia de la Empresa Municipal de la Vivienda, Suelo y Equipamiento de Sevilla S.A. (EMVISESA)",,A41047267,,"71356200, 71356100","['71356200', '71356100']",True,67200.0,67760.0,56000.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/4470373,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Kd1%2BAlWsJUOXQV0WE7lYPw%3D%3D,2020-10-15T13:14:51.510+02:00,,A4O-170/2019 - L1,Servicio para la redacción de los proyectos del Plan Provincial de Ahorro Energético. Anualidad 2019. LOTE nº1: Proyectos cuya actuación prioritaria es una obra de mejora de la eficiencia energética en las instalaciones municipales.,RES,2,Presidencia de la Diputación Provincial de Alicante,L02000003,P0300000G,,71314300,['71314300'],True,1651653.0,19985.0,1651653.0,1,8,2020-09-09,8,"ENGITEC PROJECTES D´ENGINYERIA, S.L.",B12632675
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6448004,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=xz62ZJbAEX97h85%2Fpmmsfw%3D%3D,2020-10-15T13:00:45.199+02:00,,CSP 2020/001/016,Concesión administrativa del servicio público explotación de dos estaciones de inspección técnica de vehículos (ITV) en la Comunidad Autónoma de Extremadura,PUB,22,"Consejería de Movilidad, Transporte y Vivienda",,S0611001I,,71631200,['71631200'],True,297198299.0,297198299.0,297198299.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6448007,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=hJr6%2BkJjqtAuf4aBO%2BvQlQ%3D%3D,2020-10-15T12:59:59.991+02:00,,C.1153,Servicio para la dirección de las obras y coordinación de seguridad y salud del proyecto de adecuación y mejora en la estación ferroviaria de Alcoy. Cofinanciado por los fondos europeos de desarrollo regional (FEDER),PUB,2,Junta de Gobierno del Ayuntamiento de Alcoy,L01030092,P0300900H,,71247000,['71247000'],True,1392556.0,1467193.0,1212556.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/5608716,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=a2MVUkDIrzyXQV0WE7lYPw%3D%3D,2020-10-15T12:54:42.313+02:00,,166/2020,Servicio de arquitectura e ingeniería por equipo facultativo para la dirección de las obras de reforma y mejora del Centro de Salud de Moncada (Valencia).,ADJ,2,Subsecretaría de la Consellería de Sanidad y Salud Pública,,S4611001A,,"71317210, 71240000","['71317210', '71240000']",True,3648639.0,3679045.0,3040533.0,9,8,2020-10-14,12,"XÚQUER-ARQING, SL",B98003841
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6448018,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=gCRdYug27%2FOmq21uxhbaVQ%3D%3D,2020-10-15T12:50:15.196+02:00,,5661/2020,"Servicio de Asesoramiento, Consultoría y Asistencia Técnica al Área de Urbanismo del Ayuntamiento de Bullas.",PUB,2,Alcaldía del Ayuntamiento de Bullas,L01300124,P3001200I,,"71410000, 71200000","['71410000', '71200000']",True,7224832.0,8742047.0,7224832.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6448020,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=s5XQXt54kpx7h85%2Fpmmsfw%3D%3D,2020-10-15T12:49:52.291+02:00,,4757/2020,"Dirección de obra, dirección de ejecución de obra y coordinación en materia de seguridad y salud de las obras de actuación en el viario de Castalla para la disposición de nuevo arbolado, mobiliario urbano y mejora de la accesibilidad. Intervención en los cruces de Calle Senieta de l' Auelet con Calle Joan Beneyto y Calle del Cid de Castalla.",PUB,2,"Tenencia de Alcaldía Delegada del Área de Urbanismo, Actividades, Contratación y Servicios Públicos del Ayuntamiento de Castalla",L01030535,P0305300F,,71000000,['71000000'],True,1550.0,18755.0,1550.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6448025,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Wi%2FMZwNa34Cmq21uxhbaVQ%3D%3D,2020-10-15T12:45:38.858+02:00,,EMVI/2020/0115/01,"servicio de asistencia técnica de laboratorio de ensayos para el control de calidad de las obras de edificación correspondiente al Proyecto Básico y Ejecución de 83 viviendas, locales comerciales, garajes y trasteros en la parcela PUR-4-A de la UE-2 del PERI-NO-4 “Cisneo Alto” Sevilla. (0137).",PUB,2,"Comisión Ejecutiva del Consejo de Administración de la Empresa Municipal de la Vivienda, Suelo y Equipamiento de Sevilla S.A. (EMVISESA)",,A41047267,,71600000,['71600000'],True,8697449.0,8769928.0,7247874.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6448041,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Hi9eWEcispuXQV0WE7lYPw%3D%3D,2020-10-15T12:30:10.804+02:00,,499-2020,"Servicio de redaccion redacción del proyecto para la construcción de un centro sociocultural en Caleta María Luisa en Abades, término municipal de Arico.",PUB,2,Junta de Gobierno Local del Ayuntamiento de Villa de Arico,L01380051,P3800500E,,71200000,['71200000'],True,6385047.0,68320.0,68320.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6448042,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=RIPU2cL8AmOmq21uxhbaVQ%3D%3D,2020-10-15T12:28:16.609+02:00,,SGC-411/2020,Servicio Profesional Para La Elaboración De Informe Pericial En El Procedimiento Ordinario 383-2020,RES,2,Aena. Dirección de Contratación,,A86212420,,71319000,['71319000'],True,98000.0,118580.0,98000.0,3,8,2020-09-30,1,DUFF AND PHELPS SLU,B85173136
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/5993764,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=l7PimSfbJ8amq21uxhbaVQ%3D%3D,2020-10-15T12:28:01.329+02:00,,XP0200/2020,Servicios para los eventos del programa Grancaeduca: Día internacional de la Infancia 2020-Día de Canarias 2021.,RES,2,Consejería de Área de Educación y Juventud del Cabildo de Gran Canaria,L03350004,P3500001G,,"85143000, 71317200, 79952000","['85143000', '71317200', '79952000']",True,28400.0,15194.0,14200.0,9,8,2020-10-14,4,SANTANA CEBALLOS JAVIER,44717854N
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6085995,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=bj5BLyita9yiEJrVRqloyA%3D%3D,2020-10-15T12:22:18.063+02:00,,IBZ-67/2020,Revisión De Plataformas Elevadora,RES,2,Aena. Dirección del Aeropuerto de Ibiza,,A86212420,,71631000,['71631000'],True,4592.0,277816.0,2296.0,9,8,2020-09-22,1,LIFTISA SL,B65629495
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6448053,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=L07eAbgPCJ17h85%2Fpmmsfw%3D%3D,2020-10-15T12:17:31.699+02:00,,2020/SP01010020/00000603,Asistencia técnica agrícola para las explotaciones agrícolas de Écija (Sevilla) y Jerez de la Frontera (Cádiz),PUB,2,Subdirección General de Servicios Económicos y Pagadurías,E02932201,S2800506D,,71356200,['71356200'],True,64800.0,23760.0,21600.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6252984,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=1JEHW9NP4D4BPRBxZ4nJ%2Fg%3D%3D,2020-10-15T12:16:32.528+02:00,,DRH-370/2020,Certificación De Protocolos Frente A La Covid-19,RES,2,Aena. Dirección de Contratación,,A86212420,,71731000,['71731000'],True,22100.0,26741.0,22100.0,9,8,2020-10-11,2,AENOR INTERNACIONAL SA,A83076687
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/5378081,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=X3l32qPnLTguf4aBO%2BvQlQ%3D%3D,2020-10-15T12:09:59.021+02:00,,S. DFyCSS 1/2020,Prestación de los servicios de Dirección Facultativa y Coordinación de Seguridad y Salud de las obras comprendidas en el Proyecto denominado “Rehabilitación del Cementerio de San Rafael y San Roque”.,RES,2,Junta de Gobierno del Ayuntamiento de Santa Cruz de Tenerife,L01380380,P3803800F,,71240000,['71240000'],True,3755869.0,40000.0,3755869.0,9,8,2020-08-17,7,Romén Álvarez Cabrera,43819151B
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/5946732,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=ArbS%2BL03IQ6mq21uxhbaVQ%3D%3D,2020-10-15T12:02:12.544+02:00,,17DT0191/NE,"Revisión y análisis general de seguridad de las presas de: Aulencia, Los Morales, El Pajarero, Portaje y Torrejoncillo.",EV,2,Presidencia de la Confederación Hidrográfica del Tajo,E03154203,Q2817005H,,71631460,['71631460'],True,13338908.0,16140079.0,13338908.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6134712,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=j0KSuOtq1sdvYnTkQN0%2FZA%3D%3D,2020-10-15T11:48:05.482+02:00,,SERV-E-PA-2-2020,"Servicio de redacción del proyecto de ejecución, dirección facultativa y trabajos complementarios de las obras de rehabilitación del mercado de abastos para uso socioeconómico y cultural y espacios adyacentes de esta localidad, proyecto cofinanciado en un 80% por el Fondo Europeo de Desarrollo Regional (FEDER), en el Marco del Programa Operativo Plurirregional de España POPE.",RES,2,Junta de Gobierno del Ayuntamiento de Tomelloso,L01130821,P1308200C,,71000000,['71000000'],True,49380.0,59749.0,49380.0,1,8,2020-09-29,4,"UTE ESTUDIO DE ARQUITECTURA Y URBANISMO LLORENS FORNES Y NAVARRO S.L.P, MIRIAM CAMACHO DÍAZ-CANO Y PEDRO LIZÁN NARRO",
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6332196,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=4P5XM7eomNaiEJrVRqloyA%3D%3D,2020-10-15T11:38:50.702+02:00,,127/2020,"Servicio de prevención ajeno para la protección de la seguridad y salud de los empleados públicos del organismo autónomo ""Centro de la Tercera Edad"" del Ayuntamiento de Castejón de Sos",ADJ,2,Presidencia de la Fundación Municipal Centro de la Tercera Edad,L01220844,P7211501G,,"71317000, 85140000","['71317000', '85140000']",True,8500.0,4670.0,4250.0,9,8,2020-10-15,3,"SISTEMAS DE GESTIÓN DE LA PREVENCIÓN, S.L.",B22379564
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6448086,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Bk7ZC1xAWGKiEJrVRqloyA%3D%3D,2020-10-15T11:34:33.888+02:00,,14/20 MTX,Servicio de redacción del proyecto para nueva Biblioteca Municipal de Mutxamel,PUB,2,Junta de Gobierno del Ayuntamiento de Mutxamel,L01030909,P0309000H,,71242000,['71242000'],True,41280.0,499488.0,41280.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6344784,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=%2Bfw%2FIkyInIMBPRBxZ4nJ%2Fg%3D%3D,2020-10-15T11:33:35.941+02:00,,498/2020,"Mantenimiento de las potabilizadoras del municipio, tratamiento de agua potable y la realización de análisis de autocontrol de la calidad del agua de consumo humano del Ayuntamiento de Castejón de Sos",ADJ,2,Alcaldia del Ayuntamiento de Castejón de Sos,L01220844,P2211500J,,"50514200, 65100000, 71900000","['50514200', '65100000', '71900000']",True,12428.0,751894.0,6214.0,9,8,2020-10-14,1,LASAOSA PRODUCTOS QUIMICOS SL,B22047252
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6292486,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=x56tQSJGBAAuf4aBO%2BvQlQ%3D%3D,2020-10-15T11:25:39.778+02:00,,C-2020/1415,"Dirección de la obra de urbanización de la unidad de ejecución 28 fase II, del PGOU de Binéfar, por Arquitecto o técnico competente.",ADJ,2,Alcaldía del Ayuntamiento de Binéfar,L01220612,P2208300J,,71000000,['71000000'],True,8000.0,9680.0,8000.0,9,8,2020-10-15,4,"INGENIEROS ALTOARAGON, S.L.P.",B22157879
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/5608627,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=QOBBHkq1jY6rz3GQd5r6SQ%3D%3D,2020-10-15T11:25:00.436+02:00,,CO-2019/680,Servicio de Asistencia Técnica de Estudio de Alternativas y Redacción de Proyecto de Construcción de Nueva Planta de Tratamiento de Agua Potable del RUMBLAR en Diputación Provincial,ADJ,2,Presidencia de la Diputación Provincial de Jaén,L02000023,P2300000C,,71311000,['71311000'],True,14658521.0,1773681.0,14658521.0,1,8,2020-10-14,6,UTE CEMOSA-IGS,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6332206,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=3bHna1OCR1Uuf4aBO%2BvQlQ%3D%3D,2020-10-15T11:22:19.519+02:00,,499/2020,Servicio de prevención ajeno para la protección de la seguridad y salud de los empleados públicos del Ayuntamiento de Castejón de Sos,ADJ,2,Alcaldia del Ayuntamiento de Castejón de Sos,L01220844,P2211500J,,"85140000, 71317000","['85140000', '71317000']",True,1028556.0,565578.0,514278.0,9,8,2020-10-14,3,"SISTEMAS DE GESTIÓN DE LA PREVENCIÓN, S.L.",B22379564
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6448096,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=X%2B6vnYYINosBPRBxZ4nJ%2Fg%3D%3D,2020-10-15T11:20:32.700+02:00,,00141-2020,Realización de las inspecciones técnicas periódicas de las instalaciones de protección contra incendios de la Universidad de Zaragoza.,PUB,2,Rectorado de la Universidad de Zaragoza,U02100001,Q5018001G,,71631000,['71631000'],True,3130066.0,378738.0,3130066.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/5925007,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=CmF9ph8ykfQSugstABGr5A%3D%3D,2020-10-15T11:10:12.945+02:00,,TSA0069187,"Servicio de control de calidad para la Obra: ""Proyecto de modernización de los regadíos de la zona regable dependiente del canal del Páramo Bajo. Sector VII de riego, tuberia de abastecimiento, red de riego y telecontrol (León-Zamora). nº 80074"" a adjudicar por procedimiento abierto.",RES,2,"Empresa de Transformación Agraria S.A.,S.M.E., M.P., (TRAGSA)",,A28476208,,71600000,['71600000'],True,1496732.0,18110457.0,1496732.0,1,8,2020-07-03,4,EPTISA SERVICIOS DE INGENIERIA S.L.,B85097962
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6007814,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=eb3AKSNnQyTnSoTX3z%2F7wA%3D%3D,2020-10-15T10:59:43.600+02:00,,C74/20G3587/20,Servicio de asistencia técnica para la elaboración de un Plan Local de Residuos del Municipio de Burriana,RES,2,Junta de Gobierno del Ayuntamiento de Borriana,L01120326,P1203200I,,71310000,['71310000'],True,1818182.0,22000.0,1818182.0,9,8,2020-09-17,5,AYMED PROYECTOS OBRAS Y SERVICIOS SL,B54954458
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6448118,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=oyPAr51cqO57h85%2Fpmmsfw%3D%3D,2020-10-15T10:47:18.469+02:00,,2020/3462D,Mejoras en el Centro de Hidroterapia de Agüimes,PUB,3,Junta de Gobierno del Ayuntamiento Villa de Agüimes,L01350022,P3500200E,,"71000000, 45259000","['71000000', '45259000']",True,4696981.0,50257697.0,4696981.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6320572,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Smg5qKeT6fqrz3GQd5r6SQ%3D%3D,2020-10-15T10:45:55.193+02:00,,330204674600,"30.926/20-3; 15-V-7460 PR-303/20 Mejora de la capacidad y funcionalidad del enlace entre la Autovía V-30 de acceso al Puerto de Valencia y la CV-30, margen derecha de la V-30. Provincia de Valencia",PUB,2,Dirección General de Carreteras,E00124905,S2817015G,,71311000,['71311000'],True,586670.0,7098707.0,586670.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6408519,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=6uXHBgGo%2BHKiEJrVRqloyA%3D%3D,2020-10-15T10:42:28.209+02:00,,10439/2020,"Servicio de elaboración del proyecto de obra, dirección facultativa de obra y ejecución de obra, coordinación de seguridad y salud del parque urbano “Santa Cruz”",ADJ,2,Junta de Gobierno del Ayuntamiento de La Rinconada,L01410819,P4108100A,,71242000,['71242000'],True,661157.0,80000.0,661157.0,3,8,2020-10-13,2,UTE PAU BATALLA SORIANO - MIGUEL MARTÍNEZ CASTILLEJO,U01889054
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6448135,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=9QEQ6565kPl7h85%2Fpmmsfw%3D%3D,2020-10-15T10:16:34.109+02:00,,PSS/2020/0000044160,Asistencia técnica para la redacción del proyecto constructivo de las obras de la Ronda Sur de Badajoz. Tramo II: Ex-2010 - Ex-107.,PUB,2,"Consejería de Movilidad, Transporte y Vivienda",,S0611001I,,71311000,['71311000'],True,27489221.0,33261958.0,27489221.0,1,,,,,
